_MEMBER_Input ID,_LogP_Input ID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.8974352508486243,GO:0007596,M1,1,0,GO Biological Processes,19,blood coagulation,-2.8974352508486243,5.026379729260674,4.437762179330623,24135,335,86,6,6.976744186046512,2.747090340551713,2767|3170|5595|7103|8527|161882,GNA11|FOXA2|MAPK3|TSPAN8|DGKD|ZFPM1,-0.10585083911825535,0,7,1,1,-2.8974352508486243,5.026379729260674,
1,-2.8646592467555756,GO:0007599,M1,1,0,GO Biological Processes,19,hemostasis,-2.8646592467555756,4.9524623803009575,4.389142868913434,24135,340,86,6,6.976744186046512,2.747090340551713,2767|3170|5595|7103|8527|161882,GNA11|FOXA2|MAPK3|TSPAN8|DGKD|ZFPM1,-0.10585083911825535,0,7,0,0,-2.8974352508486243,5.026379729260674,
1,-2.8581730877592832,GO:0050817,M1,1,0,GO Biological Processes,19,coagulation,-2.8581730877592832,4.937939030212099,4.379533143325832,24135,341,86,6,6.976744186046512,2.747090340551713,2767|3170|5595|7103|8527|161882,GNA11|FOXA2|MAPK3|TSPAN8|DGKD|ZFPM1,-0.10585083911825535,0,7,0,0,-2.8974352508486243,5.026379729260674,
1,-2.705245857738232,GO:0050878,M1,1,0,GO Biological Processes,19,regulation of body fluid levels,-2.705245857738232,3.9606385971492877,3.98407085167321,24135,496,86,7,8.13953488372093,2.9485933979015555,2767|3170|5595|6338|7103|8527|161882,GNA11|FOXA2|MAPK3|SCNN1B|TSPAN8|DGKD|ZFPM1,-0.06238099884560718,0,7,0,0,-2.8974352508486243,5.026379729260674,
1,-2.611895963843108,GO:0009611,M1,1,0,GO Biological Processes,19,response to wounding,-2.611895963843108,3.4016913319238897,3.7411207559100226,24135,660,86,8,9.30232558139535,3.1321648968242854,706|2767|3170|5595|7103|7168|8527|161882,TSPO|GNA11|FOXA2|MAPK3|TSPAN8|TPM1|DGKD|ZFPM1,-0.018022387202745755,0,7,0,0,-2.8974352508486243,5.026379729260674,
1,-2.4689621970888798,GO:0042060,M1,1,0,GO Biological Processes,19,wound healing,-2.4689621970888798,3.5913651630457895,3.6659968571038624,24135,547,86,7,8.13953488372093,2.9485933979015555,2767|3170|5595|7103|7168|8527|161882,GNA11|FOXA2|MAPK3|TSPAN8|TPM1|DGKD|ZFPM1,0.0,0,7,0,0,-2.8974352508486243,5.026379729260674,
1,-2.5780537436352757,GO:0002718,M1,1,0,GO Biological Processes,19,regulation of cytokine production involved in immune response,-2.5780537436352757,10.934007852612504,5.221021359229205,24135,77,86,3,3.488372093023256,1.978572628104759,5595|51704|54795,MAPK3|GPRC5B|TRPM4,-0.012923020033937114,0,8,1,1,-2.5780537436352757,10.934007852612504,
1,-2.308353714165922,GO:0002367,M1,1,0,GO Biological Processes,19,cytokine production involved in immune response,-2.308353714165922,8.76998546511628,4.5615558106289065,24135,96,86,3,3.488372093023256,1.978572628104759,5595|51704|54795,MAPK3|GPRC5B|TRPM4,0.0,0,8,0,0,-2.5780537436352757,10.934007852612504,
1,-2.295816414149533,GO:0090263,M1,1,0,GO Biological Processes,19,positive regulation of canonical Wnt signaling pathway,-2.295816414149533,8.67957324382642,4.5319922360776035,24135,97,86,3,3.488372093023256,1.978572628104759,8629|51704|54795,JRK|GPRC5B|TRPM4,0.0,0,8,0,0,-2.5780537436352757,10.934007852612504,
1,-2.5671263734794705,GO:0034614,M1,1,0,GO Biological Processes,19,cellular response to reactive oxygen species,-2.5671263734794705,6.929371231696813,4.528144997743576,24135,162,86,4,4.651162790697675,2.270854167140835,1728|5595|5796|7168,NQO1|MAPK3|PTPRK|TPM1,-0.012923020033937114,0,9,1,1,-2.5671263734794705,6.929371231696813,
1,-2.0651460136830817,GO:0000302,M1,1,0,GO Biological Processes,19,response to reactive oxygen species,-2.0651460136830817,4.989147286821705,3.5949835810203137,24135,225,86,4,4.651162790697675,2.270854167140835,1728|5595|5796|7168,NQO1|MAPK3|PTPRK|TPM1,0.0,0,9,0,0,-2.5671263734794705,6.929371231696813,
1,-2.471013024335268,GO:0001708,M1,1,0,GO Biological Processes,19,cell fate specification,-2.471013024335268,10.022840531561462,4.9537230689110086,24135,84,86,3,3.488372093023256,1.978572628104759,3169|3170|3549,FOXA1|FOXA2|IHH,0.0,0,10,1,1,-2.471013024335268,10.022840531561462,
1,-2.336341977213784,GO:0030029,M1,1,0,GO Biological Processes,19,actin filament-based process,-2.336341977213784,3.0629144325644844,3.391736325653984,24135,733,86,8,9.30232558139535,3.1321648968242854,1525|7168|8476|8557|26053|51474|54795|152273,CXADR|TPM1|CDC42BPA|TCAP|AUTS2|LIMA1|TRPM4|FGD5,0.0,0,11,1,1,-2.336341977213784,8.76998546511628,
1,-2.308353714165922,GO:0031532,M1,1,0,GO Biological Processes,19,actin cytoskeleton reorganization,-2.308353714165922,8.76998546511628,4.5615558106289065,24135,96,86,3,3.488372093023256,1.978572628104759,1525|8476|26053,CXADR|CDC42BPA|AUTS2,0.0,0,11,0,0,-2.336341977213784,8.76998546511628,
1,-2.0967220729778213,GO:0030036,M1,1,0,GO Biological Processes,19,actin cytoskeleton organization,-2.0967220729778213,3.059932623342752,3.1634914057681938,24135,642,86,7,8.13953488372093,2.9485933979015555,1525|7168|8476|8557|26053|51474|152273,CXADR|TPM1|CDC42BPA|TCAP|AUTS2|LIMA1|FGD5,0.0,0,11,0,0,-2.336341977213784,8.76998546511628,
1,-2.2834203546913545,GO:1902106,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte differentiation,-2.2834203546913545,8.591006169909825,4.502851444194464,24135,98,86,3,3.488372093023256,1.978572628104759,3549|6988|161882,IHH|TCTA|ZFPM1,0.0,0,12,1,1,-2.2834203546913545,8.591006169909825,
1,-2.247051042629793,GO:0046632,M1,1,0,GO Biological Processes,19,alpha-beta T cell differentiation,-2.247051042629793,8.335827768823394,4.417862078656358,24135,101,86,3,3.488372093023256,1.978572628104759,3549|57630|161882,IHH|SH3RF1|ZFPM1,0.0,0,12,0,0,-2.2834203546913545,8.591006169909825,
1,-2.211853556159661,GO:0033559,M1,1,0,GO Biological Processes,19,unsaturated fatty acid metabolic process,-2.211853556159661,8.095371198568873,4.336319138665966,24135,104,86,3,3.488372093023256,1.978572628104759,5595|6319|29785,MAPK3|SCD|CYP2S1,0.0,0,13,1,1,-2.211853556159661,8.095371198568873,
1,-2.1724583037250587,R-HSA-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,-2.1724583037250587,3.1634086057746322,3.2661525467751775,24135,621,86,7,8.13953488372093,2.9485933979015555,1525|2767|3672|4680|5595|8527|161882,CXADR|GNA11|ITGA1|CEACAM6|MAPK3|DGKD|ZFPM1,0.0,0,14,1,1,-2.1724583037250587,7.015988372093023,
1,-2.11230944150823,GO:0030595,M1,1,0,GO Biological Processes,19,leukocyte chemotaxis,-2.11230944150823,5.149349263921485,3.68019012786875,24135,218,86,4,4.651162790697675,2.270854167140835,1525|3672|5595|54795,CXADR|ITGA1|MAPK3|TRPM4,0.0,0,14,0,0,-2.1724583037250587,7.015988372093023,
1,-2.0413770017537396,GO:0071621,M1,1,0,GO Biological Processes,19,granulocyte chemotaxis,-2.0413770017537396,7.015988372093023,3.9506784584102883,24135,120,86,3,3.488372093023256,1.978572628104759,1525|3672|5595,CXADR|ITGA1|MAPK3,0.0,0,14,0,0,-2.1724583037250587,7.015988372093023,
1,-2.169869314090733,GO:0048871,M1,1,0,GO Biological Processes,19,multicellular organismal homeostasis,-2.169869314090733,3.575025922085617,3.3749189629448244,24135,471,86,6,6.976744186046512,2.747090340551713,1525|3549|6319|6338|7033|222236,CXADR|IHH|SCD|SCNN1B|TFF3|NAPEPLD,0.0,0,15,1,1,-2.169869314090733,3.575025922085617,
1,-2.1232275667020204,R-HSA-5173105,M1,1,0,Reactome Gene Sets,6,O-linked glycosylation,-2.1232275667020204,7.517130398671097,4.1339685663940084,24135,112,86,3,3.488372093023256,1.978572628104759,11041|84002|100528030,B4GAT1|B3GNT5|POC1B-GALNT4,0.0,0,16,1,1,-2.1232275667020204,7.517130398671097,
1,-2.0315761071582985,GO:0007173,M1,1,0,GO Biological Processes,19,epidermal growth factor receptor signaling pathway,-2.0315761071582985,6.958004997117048,3.928951463677113,24135,121,86,3,3.488372093023256,1.978572628104759,3672|8527|29924,ITGA1|DGKD|EPN1,0.0,0,17,1,1,-2.0315761071582985,6.958004997117048,
